node,type
GO:1900837,GO
GO:1900838,GO
GO:1900839,GO
GO:1900840,GO
GO:1900841,GO
GO:1900842,GO
GO:1900843,GO
GO:1900844,GO
GO:1900845,GO
GO:1900846,GO
GO:1900847,GO
GO:1900848,GO
GO:1900849,GO
GO:1900850,GO
GO:1900851,GO
GO:1900854,GO
GO:1900861,GO
GO:1900862,GO
GO:1900863,GO
GO:1900865,GO
GO:1900867,GO
GO:2001115,GO
GO:1900868,GO
GO:2001116,GO
GO:1900869,GO
GO:1900870,GO
GO:1900871,GO
GO:1900872,GO
GO:1900873,GO
GO:1900874,GO
GO:1900875,GO
GO:1900876,GO
GO:1900877,GO
GO:1900878,GO
GO:1900879,GO
GO:1900880,GO
GO:1900881,GO
GO:1900882,GO
GO:1900883,GO
GO:1900884,GO
GO:1900893,GO
GO:1900885,GO
GO:1900894,GO
GO:1900886,GO
GO:1900895,GO
GO:1900887,GO
GO:1900890,GO
GO:1900888,GO
GO:1900891,GO
GO:1900889,GO
GO:1900892,GO
GO:1900896,GO
GO:1900899,GO
GO:1900897,GO
GO:1900900,GO
GO:1900898,GO
GO:1900901,GO
GO:1900902,GO
GO:1900905,GO
GO:1900903,GO
GO:1900906,GO
GO:1900904,GO
GO:1900907,GO
GO:1900908,GO
GO:1900909,GO
GO:1900910,GO
GO:1900914,GO
GO:1900917,GO
GO:1900915,GO
GO:1900918,GO
GO:1900916,GO
GO:1900919,GO
GO:1900923,GO
GO:1900924,GO
GO:1900925,GO
GO:1900926,GO
GO:1903807,GO
GO:1900927,GO
GO:1900928,GO
GO:1900929,GO
GO:1903808,GO
GO:1900930,GO
GO:1900931,GO
GO:1900932,GO
GO:1900933,GO
GO:1900934,GO
GO:1900935,GO
GO:1900936,GO
GO:1900937,GO
GO:1900938,GO
GO:1900939,GO
GO:1900940,GO
GO:1900941,GO
GO:1900942,GO
GO:1900943,GO
GO:1900944,GO
GO:1900945,GO
GO:1900946,GO
GO:1900947,GO
GO:1900948,GO
GO:1900949,GO
GO:1900950,GO
GO:1900953,GO
GO:1900951,GO
GO:1900954,GO
GO:1900952,GO
GO:1900955,GO
GO:1900956,GO
GO:1900959,GO
GO:1900957,GO
GO:1900960,GO
GO:1900958,GO
GO:1900961,GO
GO:1900962,GO
GO:1900965,GO
GO:1900963,GO
GO:1900966,GO
GO:1900964,GO
GO:1900967,GO
GO:1900968,GO
GO:1900969,GO
GO:1900970,GO
GO:1900971,GO
GO:1900972,GO
GO:1900973,GO
GO:1900974,GO
GO:1900977,GO
GO:1900975,GO
GO:1900978,GO
GO:1900976,GO
GO:1900979,GO
GO:1900980,GO
GO:1900981,GO
GO:1900982,GO
GO:1900983,GO
GO:1900985,GO
GO:1900988,GO
GO:1900991,GO
GO:1900994,GO
GO:1900996,GO
GO:1900997,GO
GO:1900998,GO
GO:1900999,GO
GO:1901002,GO
GO:1901003,GO
GO:1901004,GO
GO:1901005,GO
GO:1901006,GO
GO:1901009,GO
GO:1901012,GO
GO:1901015,GO
GO:1901022,GO
GO:1901023,GO
GO:1901024,GO
GO:1901025,GO
GO:1901026,GO
GO:1901031,GO
GO:1901032,GO
GO:1901033,GO
GO:1901034,GO
GO:2000485,GO
GO:1903803,GO
GO:1901035,GO
GO:2000486,GO
GO:1901036,GO
GO:2000487,GO
GO:1901039,GO
GO:1901040,GO
GO:1901041,GO
GO:1901045,GO
GO:1901046,GO
GO:1901051,GO
GO:1901052,GO
GO:1901053,GO
GO:1901054,GO
GO:1901055,GO
GO:1901056,GO
GO:1901057,GO
GO:1901058,GO
GO:1901059,GO
GO:1901060,GO
GO:1901061,GO
GO:1901062,GO
GO:1901063,GO
GO:1901064,GO
GO:1901065,GO
GO:1901066,GO
GO:1901067,GO
GO:1901074,GO
GO:1901075,GO
GO:1901079,GO
GO:1901085,GO
GO:1901086,GO
GO:1901087,GO
GO:1901088,GO
GO:1901089,GO
GO:1901090,GO
GO:1901091,GO
GO:1901092,GO
GO:1901093,GO
GO:1901094,GO
GO:1901095,GO
GO:1901099,GO
GO:1901103,GO
GO:1901104,GO
GO:1901105,GO
GO:1901106,GO
GO:1901107,GO
GO:1901108,GO
GO:1901109,GO
GO:1901110,GO
GO:1901111,GO
GO:1901112,GO
GO:1901113,GO
GO:1901114,GO
GO:1901115,GO
GO:1901116,GO
GO:1901117,GO
GO:1901118,GO
GO:1901119,GO
GO:1901120,GO
GO:1901121,GO
GO:1901122,GO
GO:1901123,GO
GO:1901124,GO
GO:1901125,GO
GO:1901126,GO
GO:1901127,GO
GO:1901128,GO
GO:1901129,GO
GO:1901130,GO
GO:1901131,GO
GO:1901132,GO
GO:1901133,GO
GO:1901140,GO
GO:1901141,GO
GO:2000762,GO
GO:1901148,GO
GO:1901150,GO
GO:1901151,GO
GO:1901152,GO
GO:1901153,GO
GO:1901154,GO
GO:1901155,GO
GO:1901156,GO
GO:1901157,GO
GO:1901158,GO
GO:1901167,GO
GO:1901168,GO
GO:1901169,GO
GO:1901172,GO
GO:1901173,GO
GO:1901174,GO
GO:1901175,GO
GO:1901176,GO
GO:1901177,GO
GO:1901178,GO
GO:1901179,GO
GO:1901180,GO
GO:1901181,GO
GO:1901182,GO
GO:1901183,GO
GO:1901187,GO
GO:1901188,GO
GO:1901189,GO
GO:1901190,GO
GO:1901191,GO
GO:1901192,GO
GO:1901193,GO
GO:1904688,GO
GO:1904689,GO
GO:1901195,GO
GO:1901196,GO
GO:1901197,GO
GO:1901198,GO
GO:1901199,GO
GO:1901200,GO
GO:1901207,GO
GO:1901208,GO
GO:1901209,GO
GO:1901210,GO
GO:1901211,GO
GO:1901212,GO
GO:1901221,GO
GO:1901219,GO
GO:1901220,GO
GO:1901232,GO
GO:1901233,GO
GO:1901234,GO
GO:1901245,GO
GO:1901246,GO
GO:1901247,GO
GO:1901249,GO
GO:1901250,GO
GO:1901251,GO
GO:1901252,GO
GO:1901259,GO
GO:1901260,GO
GO:1901262,GO
GO:1901263,GO
GO:1901266,GO
GO:1901267,GO
GO:1901268,GO
GO:1901270,GO
GO:1901272,GO
GO:1901273,GO
GO:1901274,GO
GO:1901275,GO
GO:1901276,GO
GO:1901277,GO
GO:1901278,GO
GO:1901279,GO
GO:1901280,GO
GO:1901281,GO
GO:1901282,GO
GO:1901283,GO
GO:2001117,GO
GO:1901284,GO
GO:1901285,GO
GO:2001118,GO
GO:1901286,GO
GO:1901287,GO
GO:1901288,GO
GO:1901289,GO
GO:1901290,GO
GO:1901298,GO
GO:1901300,GO
GO:1901301,GO
GO:1901304,GO
GO:1901305,GO
GO:1902020,GO
GO:1901319,GO
GO:1901320,GO
GO:1901321,GO
GO:1901329,GO
GO:1901330,GO
GO:1902913,GO
GO:1901332,GO
GO:2000023,GO
GO:1901333,GO
GO:1901339,GO
GO:1901343,GO
GO:1901347,GO
GO:1903339,GO
GO:2000652,GO
GO:1901348,GO
GO:1903340,GO
GO:1901351,GO
GO:1901352,GO
GO:1901353,GO
GO:1901356,GO
GO:1901357,GO
GO:1901358,GO
GO:1901364,GO
GO:1901365,GO
GO:1901366,GO
GO:1901369,GO
GO:1905421,GO
GO:1901384,GO
GO:1901387,GO
GO:1901405,GO
GO:1901406,GO
GO:1901410,GO
GO:2000211,GO
GO:1901411,GO
GO:1901412,GO
GO:2000213,GO
GO:1901413,GO
GO:1901414,GO
GO:1901415,GO
GO:1901416,GO
GO:1901419,GO
GO:1901417,GO
GO:1901420,GO
GO:1901418,GO
GO:1901421,GO
GO:1901422,GO
GO:1901423,GO
GO:1901424,GO
GO:1901425,GO
GO:1901426,GO
GO:1901427,GO
GO:1901428,GO
GO:1901429,GO
GO:1901430,GO
GO:1901431,GO
GO:1901432,GO
GO:1901433,GO
GO:1901434,GO
GO:1901437,GO
GO:1901435,GO
GO:1901438,GO
GO:1901436,GO
GO:1901439,GO
GO:1901442,GO
GO:1901443,GO
GO:1901444,GO
GO:1901445,GO
GO:1901446,GO
GO:1901447,GO
GO:1901448,GO
GO:1901449,GO
GO:1901450,GO
GO:1901451,GO
GO:1901452,GO
GO:1901453,GO
GO:1901454,GO
GO:1901455,GO
GO:1901456,GO
GO:1901460,GO
GO:1901461,GO
GO:1901462,GO
GO:1901466,GO
GO:1901467,GO
GO:1901468,GO
GO:1901469,GO
GO:1901470,GO
GO:1901471,GO
GO:1901472,GO
GO:1901481,GO
GO:1901482,GO
GO:1901490,GO
GO:1901492,GO
GO:1901493,GO
GO:1901494,GO
GO:1901495,GO
GO:1901496,GO
GO:1901497,GO
GO:1901498,GO
GO:1901499,GO
GO:1902778,GO
GO:1901500,GO
GO:1901501,GO
GO:1901504,GO
GO:1901506,GO
GO:1901507,GO
GO:1901508,GO
GO:1901510,GO
GO:1901511,GO
GO:1901512,GO
GO:1901516,GO
GO:1901517,GO
GO:1901518,GO
GO:1901519,GO
GO:1901520,GO
GO:1901521,GO
GO:1903146,GO
GO:1903147,GO
GO:1903599,GO
GO:1901527,GO
GO:1903961,GO
GO:1901530,GO
GO:1901534,GO
GO:1901539,GO
GO:1901540,GO
GO:1901541,GO
GO:1901542,GO
GO:1901543,GO
GO:1901544,GO
GO:1901546,GO
GO:1901547,GO
GO:1901548,GO
GO:1901550,GO
GO:1901551,GO
GO:1901552,GO
GO:1901554,GO
GO:1901556,GO
GO:1901557,GO
GO:1901559,GO
GO:1901583,GO
GO:1901591,GO
GO:1901592,GO
GO:1901598,GO
GO:1901599,GO
GO:1901600,GO
GO:1901601,GO
GO:1901608,GO
GO:1901609,GO
GO:1901613,GO
GO:1901614,GO
GO:1901620,GO
GO:1901621,GO
GO:1901622,GO
GO:1901626,GO
GO:1901627,GO
GO:1901628,GO
GO:1901629,GO
GO:1901630,GO
GO:1901631,GO
GO:1901645,GO
GO:1901646,GO
GO:1901653,GO
GO:1901664,GO
GO:1901665,GO
GO:1901666,GO
GO:1901667,GO
GO:1901668,GO
GO:1901670,GO
GO:1904832,GO
GO:1901672,GO
GO:1901684,GO
GO:1901692,GO
GO:1990010,GO
GO:1901693,GO
GO:1901694,GO
GO:1901695,GO
GO:1901697,GO
GO:1901703,GO
GO:1901705,GO
GO:1901706,GO
GO:1901708,GO
GO:1901709,GO
GO:1901710,GO
GO:1901711,GO
GO:1901712,GO
GO:1901713,GO
GO:1903315,GO
GO:1901714,GO
GO:1903316,GO
GO:1901715,GO
GO:1901716,GO
GO:1901717,GO
GO:1901728,GO
GO:1901729,GO
GO:1901730,GO
GO:1901732,GO
GO:1901734,GO
GO:1901735,GO
GO:1901736,GO
GO:1901738,GO
GO:1901739,GO
GO:1901740,GO
GO:1901742,GO
GO:1901743,GO
GO:1901744,GO
GO:1901745,GO
GO:1901746,GO
GO:1901747,GO
GO:1901748,GO
GO:1901752,GO
GO:1901754,GO
GO:1901755,GO
GO:1901756,GO
GO:1901757,GO
GO:1901758,GO
GO:1901759,GO
GO:1901760,GO
GO:1901761,GO
GO:1901762,GO
GO:1901763,GO
GO:1901764,GO
GO:1901765,GO
GO:1901766,GO
GO:1901767,GO
GO:1901768,GO
GO:1901769,GO
GO:1901770,GO
GO:1901771,GO
GO:1901772,GO
GO:1901773,GO
GO:1901774,GO
GO:1901775,GO
GO:1901776,GO
GO:1901777,GO
GO:1901778,GO
GO:1901779,GO
GO:1901780,GO
GO:1901781,GO
GO:1901782,GO
GO:1901783,GO
GO:1901784,GO
GO:1901785,GO
GO:1901786,GO
GO:1901788,GO
GO:1901789,GO
GO:1901790,GO
GO:1901791,GO
GO:1901792,GO
GO:1901793,GO
GO:1901794,GO
GO:1901795,GO
GO:1901801,GO
GO:1901802,GO
GO:1901803,GO
GO:1901807,GO
GO:1901808,GO
GO:1901809,GO
GO:1901810,GO
GO:1901811,GO
GO:1901812,GO
GO:1901813,GO
GO:1901814,GO
GO:1901815,GO
GO:1901816,GO
GO:1901817,GO
GO:1901818,GO
GO:1901819,GO
GO:1901820,GO
GO:1901821,GO
GO:1901822,GO
GO:1901823,GO
GO:1901824,GO
GO:1901825,GO
GO:1901826,GO
GO:1901828,GO
GO:1901829,GO
GO:1901830,GO
GO:1901831,GO
GO:1901832,GO
GO:1901833,GO
GO:1901834,GO
GO:1901839,GO
GO:1901840,GO
GO:1901843,GO
GO:1901845,GO
GO:1901846,GO
GO:1901847,GO
GO:1901848,GO
GO:1901849,GO
GO:1901850,GO
GO:1901851,GO
GO:1901852,GO
GO:1901853,GO
GO:1901854,GO
GO:1901855,GO
GO:1901864,GO
GO:1901865,GO
GO:1901866,GO
GO:1901867,GO
GO:1901868,GO
GO:1901869,GO
GO:1901870,GO
GO:1901871,GO
GO:1901872,GO
GO:1901876,GO
GO:1901878,GO
GO:1901882,GO
GO:1901883,GO
GO:1901884,GO
GO:1901885,GO
GO:1901886,GO
GO:1901887,GO
GO:1901898,GO
GO:1901901,GO
GO:1901902,GO
GO:1901903,GO
GO:1901904,GO
GO:1901905,GO
GO:1901906,GO
GO:1901907,GO
GO:1901908,GO
GO:1901910,GO
GO:1901911,GO
GO:1901914,GO
GO:1905777,GO
GO:1905779,GO
GO:1901920,GO
GO:1901922,GO
GO:1990045,GO
GO:1901923,GO
GO:1901924,GO
GO:1901925,GO
GO:1901926,GO
GO:1901927,GO
GO:1901928,GO
GO:1901929,GO
GO:1901930,GO
GO:1901931,GO
GO:1901932,GO
GO:1901933,GO
GO:1901934,GO
GO:1901935,GO
GO:1901936,GO
GO:1901937,GO
GO:1901938,GO
GO:1901939,GO
GO:1901940,GO
GO:1901941,GO
GO:1901942,GO
GO:1901943,GO
GO:1901944,GO
GO:1901945,GO
GO:1901946,GO
GO:1901947,GO
GO:1901948,GO
GO:1901949,GO
GO:1901951,GO
GO:1904809,GO
GO:1990048,GO
GO:1901952,GO
GO:1904810,GO
GO:1901953,GO
GO:1904811,GO
GO:1901954,GO
GO:2001017,GO
GO:1990049,GO
GO:1901955,GO
GO:2001018,GO
GO:1901956,GO
GO:2001019,GO
GO:1901957,GO
GO:1901958,GO
GO:1901959,GO
GO:1901960,GO
GO:1901961,GO
GO:1901962,GO
GO:1901963,GO
GO:1901964,GO
GO:1901965,GO
GO:1901966,GO
GO:1901967,GO
GO:1901968,GO
GO:1901969,GO
GO:1901975,GO
GO:1901987,GO
GO:1901983,GO
GO:1901986,GO
GO:1901996,GO
GO:1901997,GO
GO:1901999,GO
GO:1902000,GO
GO:1902005,GO
GO:2000214,GO
GO:1902006,GO
GO:2000215,GO
GO:1902011,GO
GO:1902012,GO
GO:1902013,GO
GO:1902014,GO
GO:1902015,GO
GO:1902016,GO
GO:1902026,GO
GO:1902027,GO
GO:1902033,GO
GO:1902034,GO
GO:1902038,GO
GO:1902039,GO
GO:2000033,GO
GO:1902040,GO
GO:1902046,GO
GO:1902048,GO
GO:1902049,GO
GO:1902050,GO
GO:1902053,GO
GO:1902054,GO
GO:1902055,GO
GO:1902056,GO
GO:1902057,GO
GO:1902061,GO
GO:1902062,GO
GO:1902063,GO
GO:1902066,GO
GO:1902068,GO
GO:1902069,GO
GO:1902070,GO
GO:1902071,GO
GO:1902072,GO
GO:1902074,GO
GO:1902075,GO
GO:1902076,GO
GO:1905483,GO
GO:1902077,GO
GO:1905484,GO
GO:1902078,GO
GO:1905485,GO
GO:1902079,GO
GO:1902114,GO
GO:1902080,GO
GO:1902081,GO
GO:1902082,GO
GO:2000169,GO
GO:1902084,GO
GO:1902085,GO
GO:1902086,GO
GO:1902087,GO
GO:1902088,GO
GO:1902089,GO
GO:1902090,GO
GO:1902091,GO
GO:1902092,GO
GO:2000155,GO
GO:1902102,GO
GO:1905132,GO
GO:1905133,GO
GO:1902104,GO
GO:1903708,GO
GO:1902111,GO
GO:1902112,GO
GO:1902119,GO
GO:1902120,GO
GO:1902123,GO
GO:1902124,GO
GO:1902125,GO
GO:1902126,GO
GO:1902127,GO
GO:1902128,GO
GO:1902129,GO
GO:1902130,GO
GO:1902131,GO
GO:1902132,GO
GO:1902133,GO
GO:1902134,GO
GO:1902135,GO
GO:1902136,GO
GO:1902137,GO
GO:1902138,GO
GO:1902140,GO
GO:1902141,GO
GO:1902145,GO
GO:1902146,GO
GO:1902147,GO
GO:1902148,GO
GO:1902151,GO
GO:1902152,GO
GO:1902154,GO
GO:1902155,GO
GO:1902156,GO
GO:1902157,GO
GO:1902158,GO
GO:1902159,GO
GO:1902160,GO
GO:1902163,GO
GO:1902165,GO
GO:1902229,GO
GO:1902253,GO
GO:1902168,GO
GO:1905395,GO
GO:1902169,GO
GO:1902171,GO
GO:1904035,GO
GO:1902179,GO
GO:1902181,GO
GO:1902182,GO
GO:1902183,GO
GO:1902184,GO
GO:1902185,GO
GO:1902189,GO
GO:1902190,GO
GO:1902191,GO
GO:1902192,GO
GO:1902193,GO
GO:1902194,GO
GO:1902195,GO
GO:1902196,GO
GO:1902197,GO
GO:1902198,GO
GO:1902199,GO
GO:1902200,GO
GO:1902201,GO
GO:1902205,GO
GO:1902207,GO
GO:1902208,GO
GO:1902209,GO
GO:1902210,GO
GO:1902211,GO
GO:1902212,GO
GO:1902213,GO
GO:1902214,GO
GO:1902215,GO
GO:1902217,GO
GO:1902218,GO
GO:1902220,GO
GO:1902225,GO
GO:1902226,GO
GO:1903972,GO
GO:1902232,GO
GO:1902233,GO
GO:1902234,GO
GO:1902238,GO
GO:1990127,GO
GO:1902239,GO
GO:1902240,GO
GO:1902241,GO
GO:1902242,GO
GO:1902243,GO
GO:1902244,GO
GO:1902245,GO
GO:1902246,GO
GO:1902250,GO
GO:1902252,GO
GO:1902256,GO
GO:1902257,GO
GO:1902258,GO
GO:1902262,GO
GO:1902263,GO
GO:1902265,GO
GO:1902266,GO
GO:1902267,GO
GO:1902268,GO
GO:1902272,GO
GO:1902273,GO
GO:1902274,GO
GO:1902276,GO
GO:1902277,GO
GO:1902278,GO
GO:1902279,GO
GO:1902280,GO
GO:1902281,GO
GO:1902285,GO
GO:1902286,GO
GO:1902287,GO
GO:1902288,GO
GO:1902289,GO
GO:1902290,GO
GO:1902291,GO
GO:1902292,GO
GO:1902294,GO
GO:1902296,GO
GO:1902297,GO
GO:1902298,GO
GO:1902300,GO
GO:1902307,GO
GO:1902308,GO
GO:1902311,GO
GO:1902312,GO
GO:1902313,GO
GO:1902315,GO
GO:1902317,GO
GO:1902319,GO
GO:1902320,GO
GO:1902321,GO
GO:1902322,GO
GO:1902323,GO
GO:1902324,GO
GO:1902325,GO
GO:1902326,GO
GO:1902327,GO
GO:1902328,GO
GO:1902329,GO
GO:1902332,GO
GO:1902333,GO
GO:1902334,GO
GO:1902336,GO
GO:1902340,GO
GO:1902341,GO
GO:1902343,GO
GO:1902344,GO
GO:1902345,GO
GO:1902346,GO
GO:1902347,GO
GO:1902348,GO
GO:1902350,GO
GO:1902351,GO
GO:1902354,GO
GO:1902355,GO
GO:1902356,GO
GO:1902357,GO
GO:1902359,GO
GO:1902362,GO
GO:1902366,GO
GO:1902367,GO
GO:1903326,GO
GO:1903327,GO
GO:1903328,GO
GO:1902378,GO
GO:1902381,GO
GO:1902382,GO
GO:1902383,GO
GO:1902384,GO
GO:1902385,GO
GO:1902386,GO
GO:1902390,GO
GO:1902391,GO
GO:1902392,GO
GO:1902393,GO
GO:1902394,GO
GO:1902395,GO
GO:1902404,GO
GO:1902406,GO
GO:1902408,GO
GO:1902413,GO
GO:1902415,GO
GO:1905214,GO
GO:1902416,GO
GO:1902418,GO
GO:1902421,GO
GO:1902424,GO
GO:1902427,GO
GO:1902428,GO
GO:1902429,GO
GO:1902432,GO
GO:1902433,GO
GO:1902434,GO
GO:1902438,GO
GO:1902439,GO
GO:1902442,GO
GO:1902443,GO
GO:1902446,GO
GO:1902447,GO
GO:1902448,GO
GO:1902456,GO
GO:1990069,GO
GO:1902457,GO
GO:1902458,GO
GO:1902461,GO
GO:1902472,GO
GO:2000073,GO
GO:1902481,GO
GO:1902482,GO
GO:1902484,GO
GO:1902486,GO
GO:1902488,GO
GO:1902489,GO
GO:1902490,GO
GO:1902492,GO
GO:1903624,GO
GO:1903625,GO
GO:1903626,GO
GO:1902518,GO
GO:1902519,GO
GO:1902520,GO
GO:1902521,GO
GO:1904631,GO
GO:1902522,GO
GO:1902525,GO
GO:1902526,GO
GO:1902528,GO
GO:1902529,GO
GO:1902542,GO
GO:1902543,GO
GO:1902549,GO
GO:1902550,GO
GO:1902551,GO
GO:2000468,GO
GO:1902552,GO
GO:2000469,GO
GO:2000470,GO
GO:1902558,GO
GO:1902559,GO
GO:1902561,GO
GO:1902566,GO
GO:1902568,GO
GO:1902575,GO
GO:1902576,GO
GO:1902584,GO
GO:1902595,GO
GO:1902596,GO
GO:1902597,GO
GO:1902599,GO
GO:1902602,GO
GO:1902604,GO
GO:1902605,GO
GO:1902606,GO
GO:1902607,GO
GO:1902609,GO
GO:1902610,GO
GO:1902611,GO
GO:1902612,GO
GO:1902613,GO
GO:1902614,GO
GO:1902615,GO
GO:1902617,GO
GO:1902618,GO
GO:1902619,GO
GO:1904526,GO
GO:1902620,GO
GO:1902626,GO
GO:1902627,GO
GO:1902628,GO
GO:1902630,GO
GO:1902631,GO
GO:1902632,GO
GO:1902633,GO
GO:1902634,GO
GO:1902637,GO
GO:1902638,GO
GO:1902639,GO
GO:1902640,GO
GO:1902641,GO
GO:1902642,GO
GO:1902643,GO
GO:1902646,GO
GO:1902647,GO
GO:1902648,GO
GO:1902654,GO
GO:1902655,GO
GO:1902657,GO
GO:1902662,GO
GO:1902663,GO
GO:1902664,GO
GO:1902665,GO
GO:1902681,GO
GO:1902682,GO
GO:1902684,GO
GO:1902688,GO
GO:1902689,GO
GO:1902690,GO
GO:1902691,GO
GO:1902696,GO
GO:1902697,GO
GO:1902708,GO
GO:1902709,GO
GO:1902721,GO
GO:1902722,GO
GO:1902723,GO
GO:1902724,GO
GO:1902725,GO
GO:1902726,GO
GO:1902727,GO
GO:1902728,GO
GO:1902733,GO
GO:1902738,GO
GO:1902734,GO
GO:1902735,GO
GO:1902736,GO
GO:1903010,GO
GO:1902746,GO
GO:1902747,GO
GO:1902752,GO
GO:1990297,GO
GO:1902753,GO
GO:1902754,GO
GO:1902755,GO
GO:1902756,GO
GO:1902757,GO
GO:1902758,GO
GO:1902759,GO
GO:1902760,GO
GO:1902761,GO
GO:1902762,GO
GO:1902763,GO
GO:1902764,GO
GO:1902766,GO
GO:1902768,GO
GO:1902769,GO
GO:1902770,GO
GO:1902771,GO
GO:1902776,GO
GO:1902779,GO
GO:1902780,GO
GO:1902781,GO
GO:1902782,GO
GO:1902783,GO
GO:1902784,GO
GO:1902785,GO
GO:1902786,GO
GO:1902787,GO
GO:1902788,GO
GO:1902789,GO
GO:1902790,GO
GO:1902791,GO
GO:1902794,GO
GO:1902795,GO
GO:1902796,GO
GO:1903323,GO
GO:1902797,GO
GO:1903324,GO
GO:1902798,GO
GO:1903325,GO
GO:1902799,GO
GO:1902800,GO
GO:1902801,GO
GO:1902802,GO
GO:1902803,GO
GO:1902804,GO
GO:1902805,GO
GO:1902809,GO
GO:1902810,GO
GO:1902811,GO
GO:1902815,GO
GO:1902816,GO
GO:1902818,GO
GO:1902819,GO
GO:1902820,GO
GO:1902821,GO
GO:1902822,GO
GO:1902824,GO
GO:1902829,GO
GO:1902830,GO
GO:1902831,GO
GO:1902832,GO
GO:1902833,GO
GO:1902834,GO
GO:1902835,GO
GO:1902836,GO
GO:1902838,GO
GO:1902839,GO
GO:1902840,GO
GO:1902841,GO
GO:1902842,GO
GO:1902843,GO
GO:1902848,GO
GO:1902849,GO
GO:1902852,GO
GO:1902853,GO
GO:1902854,GO
GO:1902855,GO
GO:1902858,GO
GO:1902859,GO
GO:1902863,GO
GO:1902864,GO
GO:1902865,GO
GO:1902866,GO
GO:1902869,GO
GO:1902870,GO
GO:1902871,GO
GO:1902872,GO
GO:1902873,GO
GO:1902874,GO
GO:1902875,GO
GO:1902876,GO
GO:1902877,GO
GO:1905755,GO
GO:1902890,GO
GO:1902891,GO
GO:1902892,GO
GO:2000628,GO
GO:2000629,GO
GO:1902896,GO
GO:1902897,GO
GO:1902898,GO
GO:1902899,GO
GO:1902900,GO
GO:1902906,GO
GO:1902907,GO
GO:1902908,GO
GO:1902909,GO
GO:1902917,GO
GO:1902918,GO
GO:1902920,GO
GO:1902919,GO
GO:1902921,GO
GO:1902922,GO
GO:1902923,GO
GO:1902924,GO
GO:1902925,GO
GO:1902926,GO
GO:1902927,GO
GO:1902928,GO
GO:1902933,GO
GO:1902934,GO
GO:1902935,GO
GO:1902941,GO
GO:1903795,GO
GO:1902942,GO
GO:1903796,GO
GO:1903797,GO
GO:1902947,GO
GO:1902951,GO
GO:1902956,GO
GO:1902957,GO
GO:1905447,GO
GO:1902959,GO
GO:1905245,GO
GO:1905246,GO
GO:1902962,GO
GO:1904683,GO
GO:1902963,GO
GO:1902964,GO
GO:1902965,GO
GO:1905666,GO
GO:1905668,GO
GO:1902967,GO
GO:1902969,GO
GO:1902970,GO
GO:1902971,GO
GO:1902972,GO
GO:1902973,GO
GO:1902974,GO
GO:1902975,GO
GO:1902976,GO
GO:1902977,GO
GO:1902978,GO
GO:1902979,GO
GO:1902982,GO
GO:1902983,GO
GO:1902984,GO
GO:1902985,GO
GO:1902986,GO
GO:1902987,GO
GO:1902988,GO
GO:1902989,GO
GO:1902990,GO
GO:1902994,GO
GO:1902996,GO
GO:1902997,GO
GO:1902999,GO
GO:1903000,GO
GO:1903001,GO
GO:1903004,GO
GO:1903005,GO
GO:1903009,GO
GO:1903011,GO
GO:1903012,GO
GO:1903013,GO
GO:1903014,GO
GO:1903015,GO
GO:1903021,GO
GO:1903022,GO
GO:1903023,GO
GO:1903024,GO
GO:1903031,GO
GO:1903032,GO
GO:1903033,GO
GO:1903040,GO
GO:1903041,GO
GO:1903042,GO
GO:1903043,GO
GO:1903045,GO
GO:1903048,GO
GO:1903049,GO
GO:1903056,GO
GO:1903057,GO
GO:1903058,GO
GO:1903062,GO
GO:1903063,GO
GO:1903064,GO
GO:1903068,GO
GO:1903072,GO
GO:1903073,GO
GO:1903074,GO
GO:1903075,GO
GO:1903092,GO
GO:1904376,GO
GO:1903080,GO
GO:1903081,GO
GO:1903085,GO
GO:1903086,GO
GO:1903087,GO
GO:1903088,GO
GO:1903091,GO
GO:1903096,GO
GO:1905359,GO
GO:1903100,GO
GO:1903101,GO
GO:1903102,GO
GO:1903109,GO
GO:1903110,GO
GO:1903516,GO
GO:1990396,GO
GO:1903111,GO
GO:1903517,GO
GO:1903112,GO
GO:1903120,GO
GO:1903121,GO
GO:1903123,GO
GO:1903124,GO
GO:1903127,GO
GO:1903132,GO
GO:1903133,GO
GO:1903137,GO
GO:1903138,GO
GO:1903139,GO
GO:1903165,GO
GO:1903166,GO
GO:1903167,GO
GO:1903176,GO
GO:1903177,GO
GO:1903179,GO
GO:1903180,GO
GO:1903182,GO
GO:1903183,GO
GO:1903184,GO
GO:1903185,GO
GO:1903186,GO
GO:1903187,GO
GO:1903188,GO
GO:1903190,GO
GO:1903191,GO
GO:1903192,GO
GO:1903193,GO
GO:1903195,GO
GO:1903196,GO
GO:1903198,GO
GO:1903199,GO
GO:1903210,GO
GO:1903212,GO
GO:1903213,GO
GO:1903747,GO
GO:1903216,GO
GO:1903217,GO
GO:1903218,GO
GO:1903219,GO
GO:1903220,GO
GO:1903222,GO
GO:1903227,GO
GO:1903228,GO
GO:1903229,GO
GO:1903234,GO
GO:1903235,GO
GO:1904994,GO
GO:1904995,GO
GO:1903248,GO
GO:1903250,GO
GO:1903256,GO
GO:1903257,GO
GO:1903258,GO
GO:1903260,GO
GO:1903266,GO
GO:1903267,GO
GO:1903268,GO
GO:1903270,GO
GO:1903271,GO
GO:1903272,GO
GO:1903276,GO
GO:1903277,GO
GO:1903279,GO
GO:1903280,GO
GO:1903282,GO
