Symptom,EntrezID,Symbol
C0014118,3329,HSPD1
C0014118,114294,LACTB
C0014118,5327,PLAT
C0014118,3576,CXCL8
C0014118,3586,IL10
C0014118,7124,TNF
C0008031,7248,TSC1
C0008031,5657,PRTN3
C0008031,59,ACTA2
C0008031,7157,TP53
C0008031,811,CALR
C0008031,7066,THPO
C0008031,9940,DLEC1
C0008031,3043,HBB
C0008031,7048,TGFBR2
C0008031,5592,PRKG1
C0008031,4638,MYLK
C0008031,7042,TGFB2
C0008031,10019,SH2B3
C0008031,54790,TET2
C0008031,3115,HLA-DPB1
C0008031,4088,SMAD3
C0008031,3123,HLA-DRB1
C0008031,4210,MEFV
C0008031,4629,MYH11
C0008031,7046,TGFBR1
C0008031,4352,MPL
C0008031,6049,RNF6
C0008031,2200,FBN1
C0008031,4625,MYH7
C0008031,1493,CTLA4
C0008031,7249,TSC2
C0008031,26191,PTPN22
C0008031,8076,MFAP5
C0008031,1392,CRH
C0008031,51741,WWOX
C0008031,7043,TGFB3
C0008031,3106,HLA-B
C0008031,3717,JAK2
C0008031,6945,MLX
C0008031,3593,IL12B
C0008031,6329,SCN4A
C0008031,4015,LOX
C2364082,23347,SMCHD1
C2364082,10194,TSHZ1
C2364082,9394,HS6ST1
C2364082,10371,SEMA3A
C2364082,23767,FLRT3
C2364082,11020,IFT27
C2364082,26012,NSMF
C2364082,5781,PTPN11
C2364082,55636,CHD7
C2364082,6663,SOX10
C2364082,2260,FGFR1
C2364082,3730,ANOS1
C2364082,8820,HESX1
C2364082,54756,IL17RD
C2364082,8822,FGF17
C2364082,6342,SCP2
C2364082,6870,TACR3
C2364082,6335,SCN9A
C2364082,23400,ATP13A2
C2364082,2253,FGF8
C2364082,1848,DUSP6
C0003126,9927,MFN2
C0003126,5191,PEX7
C0003126,9394,HS6ST1
C0003126,9723,SEMA3E
C0003126,10371,SEMA3A
C0003126,23767,FLRT3
C0003126,26012,NSMF
C0003126,55636,CHD7
C0003126,6663,SOX10
C0003126,5264,PHYH
C0003126,2260,FGFR1
C0003126,3730,ANOS1
C0003126,8820,HESX1
C0003126,54756,IL17RD
C0003126,8822,FGF17
C0003126,6870,TACR3
C0003126,6335,SCN9A
C0003126,27019,DNAI1
C0003126,23400,ATP13A2
C0003126,2253,FGF8
C0003126,1848,DUSP6
C0023186,57030,SLC17A7
C0023186,9365,KL
C0023186,4212,MEIS2
C0023186,10367,MICU1
C0023186,64067,NPAS3
C0023186,56034,PDGFC
C0023186,79823,CAMKMT
C0023186,57084,SLC17A6
C0023186,3557,IL1RN
C0023186,79718,TBL1XR1
C0023186,5447,POR
C0023186,347,APOD
C0023186,7054,TH
C0023186,3162,HMOX1
C0023186,5663,PSEN1
C0023186,1270,CNTF
C0023186,5046,PCSK6
C0023186,2332,FMR1
C0023186,10280,SIGMAR1
C0023186,84282,RNF135
C0023186,165918,RNF168
C0023186,5660,PSAP
C0023186,5648,MASP1
C0023186,5153,PDE1B
C0023186,6197,RPS6KA3
C0023186,4763,NF1
C0023186,8192,CLPP
C0023186,596,BCL2
C0023186,5813,PURA
C0023186,78989,COLEC11
C0023186,84700,MYO18B
C0023186,8929,PHOX2B
C0023186,3028,HSD17B10
C0023186,6855,SYP
C0023186,2890,GRIA1
C0023186,4204,MECP2
C0023186,351,APP
C0023186,43,ACHE
C0023186,4137,MAPT
C0023186,3553,IL1B
C0023186,1006,CDH8
C0023186,7200,TRH
C0023186,7545,ZIC1
C0023186,5368,PNOC
C0023186,7422,VEGFA
C0023186,3350,HTR1A
C0023186,9158,FIBP
C0023186,3363,HTR7
C0751265,4212,MEIS2
C0751265,64067,NPAS3
C0751265,79718,TBL1XR1
C0751265,1270,CNTF
C0751265,2332,FMR1
C0751265,5660,PSAP
C0751265,5648,MASP1
C0751265,6197,RPS6KA3
C0751265,4763,NF1
C0751265,8192,CLPP
C0751265,5813,PURA
C0751265,78989,COLEC11
C0751265,8929,PHOX2B
C0751265,3028,HSD17B10
C0751265,4204,MECP2
C0751265,4137,MAPT
C0751265,1006,CDH8
C0751265,7545,ZIC1
C0751265,6853,SYN1
C0751265,9158,FIBP
C0042384,5657,PRTN3
C0042384,6280,S100A9
C0042384,5265,SERPINA1
C0042384,6376,CX3CL1
C0042384,10673,TNFSF13B
C0042384,7056,THBD
C0042384,4210,MEFV
C0042384,3383,ICAM1
C0042384,1401,CRP
C0042384,6401,SELE
C0042384,3440,IFNA2
C0042384,7133,TNFRSF1B
C0042384,7450,VWF
C0042384,350,APOH
C0042384,1991,ELANE
C0042384,973,CD79A
C0042384,1992,SERPINB1
C0042384,7412,VCAM1
C0042384,959,CD40LG
C0042384,1511,CTSG
C0042384,6402,SELL
C0042384,7124,TNF
C0042384,6347,CCL2
C0042384,4353,MPO
C0040034,7454,WAS
C0040034,1440,CSF3
C0040034,54205,CYCS
C0040034,84930,MASTL
C0040034,80739,MPIG6B
C0040034,2313,FLI1
C0040034,2812,GP1BB
C0040034,11093,ADAMTS13
C0040034,7066,THPO
C0040034,6714,SRC
C0040034,3673,ITGA2
C0040034,3207,HOXA11
C0040034,4627,MYH9
C0040034,22852,ANKRD26
C0040034,2623,GATA1
C0040034,91452,ACBD5
C0040034,2122,MECOM
C0040034,4352,MPL
C0040034,2152,F3
C0040034,3589,IL11
C0040034,342618,SLFN14
C0040034,3690,ITGB3
C0040034,2533,FYB1
C0040034,2811,GP1BA
C0040034,5196,PF4
C0040034,2120,ETV6
C0040034,3674,ITGA2B
C0040034,2815,GP9
C0231712,10049,DNAJB6
C0231712,1120,CHKB
C0231712,2010,EMD
C0231712,10717,AP4B1
C0231712,54344,DPM3
C0231712,25886,POC1A
C0231712,54808,DYM
C0231712,9241,NOG
C0231712,9499,MYOT
C0231712,50485,SMARCAL1
C0231712,2273,FHL1
C0231712,1300,COL10A1
C0231712,4148,MATN3
C0231712,58,ACTA1
C0231712,274,BIN1
C0231712,1311,COMP
C0231712,23299,BICD2
C0231712,1298,COL9A2
C0231712,9469,CHST3
C0231712,1778,DYNC1H1
C0231712,7040,TGFB1
C0231712,22954,TRIM32
C0231712,4322,MMP13
C0231712,4703,NEB
C0231712,5745,PTH1R
C0231712,4625,MYH7
C0231712,1280,COL2A1
C0231712,249,ALPL
C0231712,2673,GFPT1
C0231712,7169,TPM2
C0231712,1756,DMD
C0231712,2318,FLNC
C0231712,176,ACAN
C0021368,9370,ADIPOQ
C0021368,29072,SETD2
C0021368,3567,IL5
C0021368,5743,PTGS2
C0021368,3596,IL13
C0021368,6037,RNASE3
C0021368,3557,IL1RN
C0021368,1178,CLC
C0021368,6348,CCL3
C0021368,7099,TLR4
C0021368,4843,NOS2
C0021368,5468,PPARG
C0021368,26280,IL1RAPL2
C0021368,3569,IL6
C0021368,3565,IL4
C0021368,6403,SELP
C0021368,6352,CCL5
C0021368,3554,IL1R1
C0021368,3552,IL1A
C0021368,1401,CRP
C0021368,3458,IFNG
C0021368,3383,ICAM1
C0021368,6401,SELE
C0021368,1991,ELANE
C0021368,5696,PSMB8
C0021368,7412,VCAM1
C0021368,5742,PTGS1
C0021368,3606,IL18
C0021368,6356,CCL11
C0021368,3553,IL1B
C0021368,3576,CXCL8
C0021368,3586,IL10
C0021368,7124,TNF
C0021368,3605,IL17A
C0021368,6347,CCL2
C0021368,4353,MPO
C0030232,4221,MEN1
C0030232,3048,HBG2
C0030232,6138,RPL15
C0030232,9227,LRAT
C0030232,10312,TCIRG1
C0030232,212,ALAS2
C0030232,55624,POMGNT1
C0030232,6204,RPS10
C0030232,6234,RPS28
C0030232,27249,MMADHC
C0030232,10661,KLF1
C0030232,29887,SNX10
C0030232,6218,RPS17
C0030232,3043,HBB
C0030232,10560,SLC19A2
C0030232,6229,RPS24
C0030232,6201,RPS7
C0030232,3767,KCNJ11
C0030232,7351,UCP2
C0030232,6135,RPL11
C0030232,2623,GATA1
C0030232,3047,HBG1
C0030232,6154,RPL26
C0030232,6927,HNF1A
C0030232,25974,MMACHC
C0030232,1186,CLCN7
C0030232,6235,RPS29
C0030232,2271,FH
C0030232,8600,TNFSF11
C0030232,23230,VPS13A
C0030232,6833,ABCC8
C0030232,6165,RPL35A
C0030232,1719,DHFR
C0030232,6231,RPS26
C0030232,6125,RPL5
C0030232,9049,AIP
C0030232,3040,HBA2
C0030232,3039,HBA1
C0030232,4615,MYD88
C0030232,6223,RPS19
C0030232,3172,HNF4A
C0029089,23129,PLXND1
C0029089,4512,COX1
C0029089,4722,NDUFS3
C0029089,7275,TUB
C0029089,6101,RP1
C0029089,55624,POMGNT1
C0029089,583,BBS2
C0029089,644096,SDHAF1
C0029089,6010,RHO
C0029089,1144,CHRND
C0029089,4695,NDUFA2
C0029089,291,SLC25A4
C0029089,6102,RP2
C0029089,7399,USH2A
C0029089,401,PHOX2A
C0029089,10594,PRPF8
C0029089,8803,SUCLA2
C0029089,274,BIN1
C0029089,10210,TOPORS
C0029089,4117,MAK
C0029089,6389,SDHA
C0029089,5980,REV3L
C0029089,4751,NEK2
C0029089,5145,PDE6A
C0029089,6295,SAG
C0029089,23568,ARL2BP
C0029089,1259,CNGA1
C0029089,5158,PDE6B
C0029089,9742,IFT140
C0029089,4885,NPTX2
C0029089,50484,RRM2B
C0029089,4513,COX2
C0029089,26278,SACS
C0029089,9377,COX5A
C0029089,1406,CRX
C0029089,4519,CYTB
C0029089,92667,MGME1
C0029089,8106,PABPN1
C0029089,7259,TSPYL1
C0029089,7287,TULP1
C0029089,5995,RGR
C0029089,10381,TUBB3
C0029089,10290,SPEG
C0029089,6834,SURF1
C0029089,4099,MAG
C0029089,6094,ROM1
C0029089,1355,COX15
C0029089,4704,NDUFA9
C0029089,7439,BEST1
C0029089,4593,MUSK
C0029089,1352,COX10
C0029089,6121,RPE65
C0029089,10002,NR2E3
C0029089,6103,RPGR
C0029089,4705,NDUFA10
C0029089,9227,LRAT
C0029089,4864,NPC1
C0029089,23418,CRB1
C0029089,56997,COQ8A
C0029089,5949,RBP3
C0029089,26121,PRPF31
C0029089,1258,CNGB1
C0029089,9128,PRPF4
C0029089,3614,IMPDH1
C0029089,762,CA4
C0029089,26160,IFT172
C0029089,10939,AFG3L2
C0029089,5428,POLG
C0029089,6100,RP9
C0029089,4535,ND1
C0029089,1890,TYMP
C0029089,4724,NDUFS4
C0029089,24148,PRPF6
C0029089,24,ABCA4
C0029089,4541,ND6
C0029089,8481,OFD1
C0029089,8842,PROM1
C0029089,56652,TWNK
C0029089,10461,MERTK
C0029089,7401,CLRN1
C0029089,6392,SDHD
C0029089,6311,ATXN2
C0029089,617,BCS1L
C0029089,6017,RLBP1
C0029089,55605,KIF21A
C0029089,23020,SNRNP200
C0029089,10479,SLC9A6
C0029089,9129,PRPF3
C0029089,2979,GUCA1B
C0029089,25794,FSCN2
C0029089,4514,COX3
C0029089,5148,PDE6G
C0029089,4728,NDUFS8
C0029089,3420,IDH3B
C0029089,5961,PRPH2
C0029089,1145,CHRNE
C0029089,4976,OPA1
C0029089,1134,CHRNA1
C0029089,4901,NRL
C0029089,2629,GBA
C0029089,55572,FOXRED1
C0029089,6314,ATXN7
C0029089,4540,ND5
C0029089,1140,CHRNB1
C0005745,2303,FOXC2
C0005745,29123,ANKRD11
C0005745,1621,DBH
C0005745,8831,SYNGAP1
C0005745,55605,KIF21A
C0005745,9427,ECEL1
C0005745,71,ACTG1
C0005745,8106,PABPN1
C0005745,5913,RAPSN
C0005745,1144,CHRND
C0005745,10381,TUBB3
C0005745,7291,TWIST1
C0005745,401,PHOX2A
C0005745,10939,AFG3L2
C0005745,8292,COLQ
C0005745,3508,IGHMBP2
C0005745,5428,POLG
C0005745,668,FOXL2
C0005745,1890,TYMP
C0005745,1145,CHRNE
C0005745,4976,OPA1
C0005745,84570,COL25A1
C0005745,7862,BRPF1
C0005745,89910,UBE3B
C0005745,4534,MTM1
C0005745,1785,DNM2
C0005745,4593,MUSK
C0005745,84617,TUBB6
C0005745,6654,SOS1
C0005745,79776,ZFHX4
C0005745,285489,DOK7
C0005745,6261,RYR1
C0003123,4852,NPY
C0003123,90226,UCN2
C0003123,885,CCK
C0003123,8797,TNFRSF10A
C0003123,4512,COX1
C0003123,3557,IL1RN
C0003123,472,ATM
C0003123,27249,MMADHC
C0003123,595,CCND1
C0003123,10560,SLC19A2
C0003123,1394,CRHR1
C0003123,359,AQP2
C0003123,4514,COX3
C0003123,1395,CRHR2
C0003123,2717,GLA
C0003123,4535,ND1
C0003123,3141,HLCS
C0003123,5697,PYY
C0003123,25974,MMACHC
C0003123,3440,IFNA2
C0003123,3145,HMBS
C0003123,4541,ND6
C0003123,26191,PTPN22
C0003123,950,SCARB2
C0003123,3558,IL2
C0003123,249,ALPL
C0003123,2629,GBA
C0003123,3492,IGH
C0003123,4513,COX2
C0003123,383,ARG1
C0003123,1392,CRH
C0003123,3553,IL1B
C0003123,554,AVPR2
C0003123,7132,TNFRSF1A
C0003123,4540,ND5
C0003123,3106,HLA-B
C0003123,4538,ND4
C0003123,6945,MLX
C0003123,7124,TNF
C0003123,3593,IL12B
C0003123,3360,HTR4
C0271097,7401,CLRN1
C0271097,92736,OTOP2
C0271097,10083,USH1C
C0271097,26090,ABHD12
C0271097,10518,CIB2
C0271097,4975,OMP
C0271097,119467,CLRN3
C0271097,1122,CHML
C0271097,7399,USH2A
C0271097,64072,CDH23
C0271097,84131,CEP78
C0271097,79955,PDZD7
C0271097,124590,USH1G
C0271097,83878,USHBP1
C0271097,257629,ANKS4B
C0271097,84708,LNX1
C0271097,2009,EML1
C0271097,4647,MYO7A
C0271097,11190,CEP250
C0271097,84059,ADGRV1
C0271097,2706,GJB2
C0271097,5190,PEX6
C0271097,6103,RPGR
C0271097,25861,WHRN
C0271097,9497,SLC4A7
C2931205,7401,CLRN1
C2931205,10083,USH1C
C2931205,92736,OTOP2
C2931205,26090,ABHD12
C2931205,10518,CIB2
C2931205,4975,OMP
C2931205,119467,CLRN3
C2931205,1122,CHML
C2931205,7399,USH2A
C2931205,64072,CDH23
C2931205,84131,CEP78
C2931205,79955,PDZD7
C2931205,124590,USH1G
C2931205,257629,ANKS4B
C2931205,83878,USHBP1
C2931205,84708,LNX1
C2931205,2009,EML1
C2931205,4647,MYO7A
C2931205,11190,CEP250
C2931205,84059,ADGRV1
C2931205,2706,GJB2
C2931205,5190,PEX6
C2931205,6103,RPGR
C2931205,25861,WHRN
C2931205,9497,SLC4A7
C1568248,7401,CLRN1
C1568248,10083,USH1C
C1568248,92736,OTOP2
C1568248,26090,ABHD12
C1568248,10518,CIB2
C1568248,4975,OMP
C1568248,119467,CLRN3
C1568248,1122,CHML
C1568248,7399,USH2A
C1568248,64072,CDH23
C1568248,84131,CEP78
C1568248,79955,PDZD7
C1568248,124590,USH1G
C1568248,83878,USHBP1
C1568248,257629,ANKS4B
C1568248,84708,LNX1
C1568248,2009,EML1
C1568248,4647,MYO7A
C1568248,11190,CEP250
C1568248,84059,ADGRV1
C1568248,2706,GJB2
C1568248,5190,PEX6
C1568248,6103,RPGR
C1568248,25861,WHRN
C1568248,9497,SLC4A7
C1568249,7401,CLRN1
C1568249,10083,USH1C
C1568249,92736,OTOP2
C1568249,26090,ABHD12
C1568249,10518,CIB2
C1568249,4975,OMP
C1568249,119467,CLRN3
C1568249,1122,CHML
C1568249,7399,USH2A
C1568249,64072,CDH23
C1568249,84131,CEP78
C1568249,79955,PDZD7
C1568249,257629,ANKS4B
C1568249,124590,USH1G
C1568249,83878,USHBP1
C1568249,84708,LNX1
C1568249,2009,EML1
C1568249,4976,OPA1
C1568249,4647,MYO7A
C1568249,11190,CEP250
C1568249,2932,GSK3B
C1568249,84059,ADGRV1
C1568249,2706,GJB2
C1568249,5190,PEX6
C1568249,6103,RPGR
C1568249,25861,WHRN
C1568249,9497,SLC4A7
C0699731,7003,TEAD1
C0699731,486,FXYD2
C0699731,51379,CRLF3
C0699731,1806,DPYD
C0699731,51755,CDK12
C0699731,2899,GRIK3
C0699731,4154,MBNL1
C0699731,51439,FAM8A1
C0699731,5687,PSMA6
C0699731,3691,ITGB4
C0699731,221037,JMJD1C
C0699731,92703,TMEM183A
C0699731,6571,SLC18A2
C0699731,3064,HTT
C0699731,55624,POMGNT1
C0699731,23347,SMCHD1
C0699731,6560,SLC12A4
C0699731,89790,SIGLEC10
C0699731,5621,PRNP
C0699731,4179,CD46
C0699731,25957,PNISR
C0699731,5064,PALM
C0699731,81494,CFHR5
C0699731,1236,CCR7
C0699731,552,AVPR1A
C0699731,64063,PRSS22
C0699731,126282,TNFAIP8L1
C0699731,23542,MAPK8IP2
C0699731,5412,UBL3
C0699731,7399,USH2A
C0699731,7555,CNBP
C0699731,54898,ELOVL2
C0699731,23210,JMJD6
C0699731,92579,G6PC3
C0699731,2833,CXCR3
C0699731,348995,NUP43
C0699731,567,B2M
C0699731,27344,PCSK1N
C0699731,8560,DEGS1
C0699731,9443,MED7
C0699731,2197,FAU
C0699731,25953,PNKD
C0699731,9354,UBE4A
C0699731,3439,IFNA1
C0699731,54566,EPB41L4B
C0699731,6091,ROBO1
C0699731,1317,SLC31A1
C0699731,27107,ZBTB11
C0699731,56833,SLAMF8
C0699731,5586,PKN2
C0699731,9358,ITGBL1
C0699731,9525,VPS4B
C0699731,4780,NFE2L2
C0699731,117195,MRGPRX3
C0699731,10559,SLC35A1
C0699731,7414,VCL
C0699731,611,OPN1SW
C0699731,6369,CCL24
C0699731,10401,PIAS3
C0699731,355,FAS
C0699731,23230,VPS13A
C0699731,10308,ZNF267
C0699731,3212,HOXB2
C0699731,6249,CLIP1
C0699731,23452,ANGPTL2
C0699731,84620,ST6GAL2
C0699731,3459,IFNGR1
C0699731,7270,TTF1
C0699731,9958,USP15
C0699731,5608,MAP2K6
C0699731,317703,VN1R4
C0699731,7140,TNNT3
C0699731,27148,STK36
C0699731,5349,FXYD3
C0699731,1814,DRD3
C0699731,1027,CDKN1B
C0699731,29933,GPR132
C0699731,85360,SYDE1
C0699731,26231,LRRC29
C0699731,54851,ANKRD49
C0699731,9211,LGI1
C0699731,55655,NLRP2
C0699731,8074,FGF23
C0699731,54407,SLC38A2
C0699731,3619,INCENP
C0699731,10434,LYPLA1
C0699731,472,ATM
C0699731,6490,PMEL
C0699731,23732,FRRS1L
C0699731,10743,RAI1
C0699731,6726,SRP9
C0699731,51567,TDP2
C0699731,84933,C8orf76
C0699731,57092,PCNP
C0699731,53916,RAB4B
C0699731,9262,STK17B
C0699731,631,BFSP1
C0699731,23253,ANKRD12
C0699731,2332,FMR1
C0699731,51719,CAB39
C0699731,8424,BBOX1
C0699731,91833,WDR20
C0699731,5079,PAX5
C0699731,2309,FOXO3
C0699731,3207,HOXA11
C0699731,79949,PLEKHS1
C0699731,6665,SOX15
C0699731,5763,PTMS
C0699731,6299,SALL1
C0699731,25902,MTHFD1L
C0699731,4129,MAOB
C0699731,51510,CHMP5
C0699731,3759,KCNJ2
C0699731,170679,PSORS1C1
C0699731,112476,PRRT2
C0699731,7707,ZNF148
C0699731,23411,SIRT1
C0699731,114885,OSBPL11
C0699731,1179,CLCA1
C0699731,11342,RNF13
C0699731,10728,PTGES3
C0699731,28954,REM1
C0699731,3091,HIF1A
C0699731,55679,LIMS2
C0699731,90933,TRIM41
C0699731,3270,HRC
C0699731,55754,TMEM30A
C0699731,64137,ABCG4
C0699731,5494,PPM1A
C0699731,57545,CC2D2A
C0699731,10915,TCERG1
C0699731,120,ADD3
C0699731,10135,NAMPT
C0699731,25816,TNFAIP8
C0699731,3930,LBR
C0699731,27314,RAB30
C0699731,10846,PDE10A
C0699731,1974,EIF4A2
C0699731,1352,COX10
C0699731,23229,ARHGEF9
C0699731,3755,KCNG1
C0699731,64077,LHPP
C0699731,9721,GPRIN2
C0699731,79666,PLEKHF2
C0699731,9254,CACNA2D2
C0699731,1413,CRYBA4
C0699731,55218,EXD2
C0699731,10959,TMED2
C0699731,22941,SHANK2
C0699731,5727,PTCH1
C0699731,3363,HTR7
C0699731,901,CCNG2
C0699731,2745,GLRX
C0699731,64710,NUCKS1
C0699731,9584,RBM39
C0699731,23515,MORC3
C0699731,3780,KCNN1
C0699731,867,CBL
C0699731,55972,SLC25A40
C0699731,8763,CD164
C0699731,240,ALOX5
C0699731,8874,ARHGEF7
C0699731,7323,UBE2D3
C0699731,2646,GCKR
C0699731,1237,CCR8
C0699731,7112,TMPO
C0699731,10691,GMEB1
C0699731,11168,PSIP1
C0699731,85285,KRTAP4-1
C0699731,140609,NEK7
C0699731,80758,PRR7
C0699731,79760,GEMIN7
C0699731,51087,YBX2
C0699731,9941,EXOG
C0699731,5286,PIK3C2A
C0699731,64423,INF2
C0699731,5310,PKD1
C0699731,7324,UBE2E1
C0699731,51659,GINS2
C0699731,9344,TAOK2
C0699731,952,CD38
C0699731,6398,SECTM1
C0699731,474344,GIMAP6
C0699731,79917,MAGIX
C0699731,9743,ARHGAP32
C0699731,26063,DECR2
C0699731,171586,ABHD3
C0699731,1813,DRD2
C0699731,5573,PRKAR1A
C0699731,5629,PROX1
C0699731,3792,KEL
C0699731,10499,NCOA2
C0699731,1601,DAB2
C0699731,1825,DSC3
C0699731,5450,POU2AF1
C0699731,4051,CYP4F3
C0699731,55270,NUDT15
C0699731,2028,ENPEP
C0699731,64976,MRPL40
C0699731,10954,PDIA5
C0699731,57338,JPH3
C0699731,5596,MAPK4
C0699731,221154,MICU2
C0699731,3741,KCNA5
C0699731,58517,RBM25
C0699731,10923,SUB1
C0699731,80032,ZNF556
C0699731,829,CAPZA1
C0699731,2931,GSK3A
C0699731,64864,RFX7
C0699731,57572,DOCK6
C0699731,9118,INA
C0699731,50628,GEMIN4
C0699731,7352,UCP3
C0699731,57162,PELI1
C0699731,23275,POFUT2
C0699731,5216,PFN1
C0699731,1087,CEACAM7
C0699731,84173,ELMOD3
C0699731,3692,EIF6
C0699731,54662,TBC1D13
C0699731,23167,EFR3A
C0699731,8887,TAX1BP1
C0699731,4643,MYO1E
C0699731,7080,NKX2-1
C0699731,5552,SRGN
C0699731,5908,RAP1B
C0699731,4603,MYBL1
C0699731,57721,METTL14
C0699731,8534,CHST1
C0699731,23220,DTX4
C0699731,25983,NGDN
C0699731,55023,PHIP
C0699731,10418,SPON1
C0699731,7072,TIA1
C0699731,91298,C12orf29
C0699731,55629,PNRC2
C0699731,111,ADCY5
C0699731,2953,GSTT2
C0699731,55657,ZNF692
C0699731,55233,MOB1A
C0699731,11317,RBPJL
C0699731,91752,ZNF804A
C0699731,9836,LCMT2
C0699731,51125,GOLGA7
C0699731,55788,LMBRD1
C0699731,6845,VAMP7
C0699731,1915,EEF1A1
C0699731,102,ADAM10
C0699731,8754,ADAM9
C0699731,7351,UCP2
C0699731,29110,TBK1
C0699731,5500,PPP1CB
C0699731,23596,OPN3
C0699731,29062,WDR91
C0699731,11251,PTGDR2
C0699731,203069,R3HCC1
C0699731,79955,PDZD7
C0699731,4637,MYL6
C0699731,2123,EVI2A
C0699731,6908,TBP
C0699731,6875,TAF4B
C0699731,9141,PDCD5
C0699731,1962,EHHADH
C0699731,54756,IL17RD
C0699731,5426,POLE
C0699731,147991,DPY19L3
C0699731,9689,BZW1
C0699731,57124,CD248
C0699731,5921,RASA1
C0699731,6879,TAF7
C0699731,1939,EIF2D
C0699731,108,ADCY2
C0699731,54437,SEMA5B
C0699731,10990,LILRB5
C0699731,79058,ASPSCR1
C0699731,10587,TXNRD2
C0699731,1306,COL15A1
C0699731,29979,UBQLN1
C0699731,167227,DCP2
C0699731,2512,FTL
C0699731,10550,ARL6IP5
C0699731,26268,FBXO9
C0699731,22916,NCBP2
C0699731,85025,TMEM60
C0699731,23369,PUM2
C0699731,732,C8B
C0699731,55031,USP47
C0699731,84561,SLC12A8
C0699731,9610,RIN1
C0699731,51014,TMED7
C0699731,2740,GLP1R
C0699731,5690,PSMB2
C0086132,120892,LRRK2
C0086132,2194,FASN
C0086132,7421,VDR
C0086132,6817,SULT1A1
C0086132,1543,CYP1A1
C0086132,1545,CYP1B1
C0086132,60482,SLC5A7
C0086132,7076,TIMP1
C0086132,8871,SYNJ2
C0086132,551,AVP
C0086132,5054,SERPINE1
C0086132,2332,FMR1
C0086132,163,AP2B1
C0086132,1432,MAPK14
C0086132,344148,NCKAP5
C0086132,1576,CYP3A4
C0086132,4318,MMP9
C0086132,3439,IFNA1
C0086132,7040,TGFB1
C0086132,1636,ACE
C0086132,1588,CYP19A1
C0086132,10587,TXNRD2
C0086132,140902,R3HDML
C0086132,10060,ABCC9
C0086132,3454,IFNAR1
C0086132,79953,SYNDIG1
C0086132,3586,IL10
C0086132,1610,DAO
C0020505,4221,MEN1
C0020505,4692,NDN
C0020505,5443,POMC
C0020505,26580,BSCL2
C0020505,4160,MC4R
C0020505,5663,PSEN1
C0020505,8924,HERC2
C0020505,6492,SIM1
C0020505,3953,LEPR
C0020505,6519,SLC3A1
C0020505,6524,SLC5A2
C0020505,3952,LEP
C0020505,5122,PCSK1
C0020505,2896,GRN
C0020505,2778,GNAS
C0020505,10555,AGPAT2
C0020505,1646,AKR1C2
C0020505,4137,MAPT
C0020505,7681,MKRN3
C0020505,9581,PREPL
C0020505,54551,MAGEL2
C0020505,25970,SH2B1
C0020505,6638,SNRPN
C0020505,4915,NTRK2
C0013491,5023,P2RX1
C0013491,7454,WAS
C0013491,3861,KRT14
C0013491,5566,PRKACA
C0013491,540,ATP7B
C0013491,1130,LYST
C0013491,7456,WIPF1
C0013491,50940,PDE11A
C0013491,861,RUNX1
C0013491,6916,TBXAS1
C0013491,5345,SERPINF2
C0013491,2162,F13A1
C0013491,715,C1R
C0013491,2147,F2
C0013491,1278,COL1A2
C0013491,2177,FANCD2
C0013491,7042,TGFB2
C0013491,8985,PLOD3
C0013491,3673,ITGA2
C0013491,9509,ADAMTS2
C0013491,7148,TNXB
C0013491,2165,F13B
C0013491,54790,TET2
C0013491,5167,ENPP1
C0013491,23218,NBEAL2
C0013491,22852,ANKRD26
C0013491,2623,GATA1
C0013491,4627,MYH9
C0013491,4088,SMAD3
C0013491,1290,COL5A2
C0013491,3852,KRT5
C0013491,9101,USP8
C0013491,3257,HPS1
C0013491,2175,FANCA
C0013491,4352,MPL
C0013491,54453,RIN2
C0013491,11234,HPS5
C0013491,5573,PRKAR1A
C0013491,1277,COL1A1
C0013491,11107,PRDM5
C0013491,2176,FANCC
C0013491,7450,VWF
C0013491,368,ABCC6
C0013491,5351,PLOD1
C0013491,546,ATRX
C0013491,2157,F8
C0013491,3690,ITGB3
C0013491,2811,GP1BA
C0013491,5328,PLAU
C0013491,5339,PLEC
C0013491,2778,GNAS
C0013491,950,SCARB2
C0013491,2120,ETV6
C0013491,538,ATP7A
C0013491,2629,GBA
C0013491,2153,F5
C0013491,3674,ITGA2B
C0013491,8328,GFI1B
C0013491,51206,GP6
C0013491,9049,AIP
C0013491,3717,JAK2
C0013491,3039,HBA1
C0013491,3040,HBA2
C0013491,2677,GGCX
C0013491,2178,FANCE
C0013491,1289,COL5A1
C0013491,1281,COL3A1
C0023012,3897,L1CAM
C0023012,1806,DPYD
C0023012,55084,SOBP
C0023012,6678,SPARC
C0023012,1120,CHKB
C0023012,2314,FLII
C0023012,4983,OPHN1
C0023012,2628,GATM
C0023012,10806,SDCCAG8
C0023012,55149,MTPAP
C0023012,10075,HUWE1
C0023012,2903,GRIN2A
C0023012,7054,TH
C0023012,27086,FOXP1
C0023012,9131,AIFM1
C0023012,1200,TPP1
C0023012,6197,RPS6KA3
C0023012,10771,ZMYND11
C0023012,2334,AFF2
C0023012,3766,KCNJ10
C0023012,23592,LEMD3
C0023012,549,AUH
C0023012,5354,PLP1
C0023012,9496,TBX4
C0023012,24140,FTSJ1
C0023012,54551,MAGEL2
C0023012,6638,SNRPN
C0023012,23522,KAT6B
C0023012,175,AGA
