ChemicalName,ChemicalID,CasRN,GeneSymbol,GeneID,GeneForms,Organism,OrganismID,Interaction,InteractionActions,PubMedIDs
Ketoconazole,D007654,65277-42-1,CYP2C9,1559,protein,Homo sapiens,9606,Ketoconazole binds to CYP2C9 protein,affects^binding,29621561
Ketoconazole,D007654,65277-42-1,CYP3A4,1576,protein,Homo sapiens,9606,Ketoconazole binds to and results in decreased activity of CYP3A4 protein,affects^binding|decreases^activity,28887089
Ketoconazole,D007654,65277-42-1,KCNH2,3757,protein,Homo sapiens,9606,Ketoconazole binds to and results in decreased activity of KCNH2 protein,affects^binding|decreases^activity,15272206
Ketoconazole,D007654,65277-42-1,NCOA1,8648,protein,Homo sapiens,9606,Ketoconazole inhibits the reaction [Chenodeoxycholic Acid promotes the reaction [NR1H4 protein binds to NCOA1 protein]],affects^binding|decreases^reaction|increases^reaction,16819505
Ketoconazole,D007654,65277-42-1,NCOR2,9612,protein,Homo sapiens,9606,Ketoconazole inhibits the reaction [NCOR2 protein binds to NR1I2 protein],affects^binding|decreases^reaction,29356861
Ketoconazole,D007654,65277-42-1,NR1H4,9971,protein,Homo sapiens,9606,Ketoconazole inhibits the reaction [Chenodeoxycholic Acid promotes the reaction [NR1H4 protein binds to NCOA1 protein]],affects^binding|decreases^reaction|increases^reaction,16819505
Ketoconazole,D007654,65277-42-1,NR1I2,8856,protein,Homo sapiens,9606,Ketoconazole binds to and results in decreased activity of NR1I2 protein,affects^binding|decreases^activity,17998298|23525103
Ketoconazole,D007654,65277-42-1,NR1I3,9970,protein,Homo sapiens,9606,Ketoconazole binds to and results in decreased activity of NR1I3 protein alternative form,affects^binding|decreases^activity,20869355
Ketoconazole,D007654,65277-42-1,NR3C1,2908,protein,Homo sapiens,9606,Ketoconazole inhibits the reaction [Dexamethasone binds to and results in increased activity of NR3C1 protein],affects^binding|decreases^reaction|increases^activity,16608920
Ketoconazole,D007654,65277-42-1,VDR,7421,protein,Homo sapiens,9606,Ketoconazole inhibits the reaction [Calcifediol promotes the reaction [[[CD3G protein binds to CD3D protein binds to CD3E protein binds to CD247 protein] which co-treated with CD28 protein] results in increased expression of VDR protein]],affects^binding|affects^cotreatment|decreases^reaction|increases^expression|increases^reaction,24792400
Ketoglutaric Acids,D007656,,HIF1A,3091,protein,Homo sapiens,9606,[benzyloxycarbonylleucyl-leucyl-leucine aldehyde co-treated with Ketoglutaric Acids co-treated with Ascorbic Acid co-treated with ferrous chloride] promotes the reaction [VHL protein binds to HIF1A protein],affects^binding|affects^cotreatment|increases^reaction,19263519
Ketoglutaric Acids,D007656,,VHL,7428,protein,Homo sapiens,9606,[benzyloxycarbonylleucyl-leucyl-leucine aldehyde co-treated with Ketoglutaric Acids co-treated with Ascorbic Acid co-treated with ferrous chloride] promotes the reaction [VHL protein binds to HIF1A protein],affects^binding|affects^cotreatment|increases^reaction,19263519
Ketones,D007659,,PPARA,5465,protein,Homo sapiens,9606,[Bezafibrate binds to and results in increased activity of PPARA protein] which results in increased abundance of Ketones,affects^binding|increases^abundance|increases^activity,20404010
Ketoprofen,D007660,22071-15-4,ALB,213,protein,Homo sapiens,9606,Ketoprofen binds to ALB protein,affects^binding,19596536|9353694
Ketoprofen,D007660,22071-15-4,HPGD,3248,protein,Homo sapiens,9606,[Ketoprofen co-treated with NAD] binds to HPGD protein,affects^binding|affects^cotreatment,25526675
Ketotifen,D007665,34580-13-7,ADRB2,154,protein,Homo sapiens,9606,Ketotifen inhibits the reaction [[Terbutaline binds to and results in increased activity of ADRB2 protein] which results in decreased susceptibility to Isoproterenol],affects^binding|decreases^reaction|decreases^response to substance|increases^activity,10226872
KH 1060,C074279,131875-08-6,CDK2,1017,protein,Homo sapiens,9606,KH 1060 promotes the reaction [CDKN1B protein binds to CDK2 protein],affects^binding|increases^reaction,12907249
KH 1060,C074279,131875-08-6,CDKN1B,1027,protein,Homo sapiens,9606,KH 1060 promotes the reaction [CDKN1B protein binds to CDK2 protein],affects^binding|increases^reaction,12907249
KH 1060,C074279,131875-08-6,VDR,7421,protein,Homo sapiens,9606,KH 1060 binds to VDR protein,affects^binding,15615532
KN 62,C063302,127191-97-3,P2RX7,5027,protein,Homo sapiens,9606,KN 62 analog binds to and results in decreased activity of P2RX7 protein,affects^binding|decreases^activity,12672232
kokusaginine,C550311,,ACHE,43,protein,Homo sapiens,9606,kokusaginine binds to and results in decreased activity of ACHE protein,affects^binding|decreases^activity,33916300
kokusaginine,C550311,,BCHE,590,protein,Homo sapiens,9606,kokusaginine binds to and results in decreased activity of BCHE protein,affects^binding|decreases^activity,33916300
kresoxim-methyl,C469328,,THRB,7068,protein,Homo sapiens,9606,kresoxim-methyl binds to THRB protein,affects^binding,28973306
KT 5720,C057416,108068-98-0,CHRM1,1128,protein,Homo sapiens,9606,KT 5720 affects the reaction [muscarinic toxin 7 binds to CHRM1 protein],affects^binding|affects^reaction,16439611
KT 5720,C057416,108068-98-0,CHRM2,1129,protein,Homo sapiens,9606,KT 5720 promotes the reaction [N-Methylscopolamine binds to CHRM2 protein],affects^binding|increases^reaction,10860942
KT 5823,C073601,126643-37-6,ARHGEF17,9828,protein,Homo sapiens,9606,"KT 5823 inhibits the reaction [8-((4-chlorophenyl)thio)cyclic-3',5'-GMP promotes the reaction [PRKG1 protein binds to and results in increased phosphorylation of ARHGEF17 protein]]",affects^binding|decreases^reaction|increases^phosphorylation|increases^reaction,23195829
KT 5823,C073601,126643-37-6,CHRM1,1128,protein,Homo sapiens,9606,KT 5823 promotes the reaction [N-Methylscopolamine binds to CHRM1 protein],affects^binding|increases^reaction,10860942
KT 5823,C073601,126643-37-6,CHRM2,1129,protein,Homo sapiens,9606,KT 5823 promotes the reaction [N-Methylscopolamine binds to CHRM2 protein],affects^binding|increases^reaction,10860942
KT 5823,C073601,126643-37-6,PRKG1,5592,protein,Homo sapiens,9606,"KT 5823 inhibits the reaction [8-((4-chlorophenyl)thio)cyclic-3',5'-GMP promotes the reaction [PRKG1 protein binds to and results in increased phosphorylation of ARHGEF17 protein]]",affects^binding|decreases^reaction|increases^phosphorylation|increases^reaction,23195829
kukoamine A,C096274,,IAPP,3375,protein,Homo sapiens,9606,kukoamine A inhibits the reaction [IAPP protein binds to IAPP protein],affects^binding|decreases^reaction,31267354
kukoamine B,C557784,,GRIN2B,2904,protein,Homo sapiens,9606,kukoamine B binds to GRIN2B protein,affects^binding,26065936
kukoamine B,C557784,,IAPP,3375,protein,Homo sapiens,9606,kukoamine B inhibits the reaction [IAPP protein binds to IAPP protein],affects^binding|decreases^reaction,31267354
kurarinol,C526229,,STAT3,6774,protein,Homo sapiens,9606,kurarinol inhibits the reaction [STAT3 protein binds to BCL2L1 promoter],affects^binding|decreases^reaction,24997323
Kynuramine,D007735,363-36-0,MAOA,4128,protein,Homo sapiens,9606,Kynuramine binds to MAOA protein,affects^binding,29458138
Kynuramine,D007735,363-36-0,MAOB,4129,protein,Homo sapiens,9606,Kynuramine binds to MAOB protein,affects^binding,29458138
Kynurenic Acid,D007736,492-27-3,AHR,196,protein,Homo sapiens,9606,Kynurenic Acid binds to and results in increased activity of AHR protein,affects^binding|increases^activity,20106948
Kynurenic Acid,D007736,492-27-3,GPR35,2859,protein,Homo sapiens,9606,Kynurenic Acid binds to and results in increased activity of GPR35 protein,affects^binding|increases^activity,20826425
L 245976,C106499,,AR,367,protein,Homo sapiens,9606,L 245976 inhibits the reaction [Dihydrotestosterone binds to AR protein],affects^binding|decreases^reaction,9182867
L 644698,C112355,,PTGDR,5729,protein,Homo sapiens,9606,L 644698 binds to and results in increased activity of PTGDR protein,affects^binding|increases^activity,9579725
L 663581,C063822,122384-14-9,GABRA1,2554,protein,Homo sapiens,9606,L 663581 binds to and results in increased activity of [GABRA1 protein binds to GABRB3 protein binds to GABRG2 protein],affects^binding|increases^activity,8632757
L 663581,C063822,122384-14-9,GABRA6,2559,protein,Homo sapiens,9606,L 663581 binds to and results in increased activity of [GABRA6 protein binds to GABRB3 protein binds to GABRG2 protein],affects^binding|increases^activity,8632757
L 663581,C063822,122384-14-9,GABRB3,2562,protein,Homo sapiens,9606,L 663581 binds to and results in increased activity of [GABRA1 protein binds to GABRB3 protein binds to GABRG2 protein],affects^binding|increases^activity,8632757
L 663581,C063822,122384-14-9,GABRG2,2566,protein,Homo sapiens,9606,L 663581 binds to and results in increased activity of [GABRA1 protein binds to GABRB3 protein binds to GABRG2 protein],affects^binding|increases^activity,8632757
L 685458,C410009,,HM13,81502,protein,Homo sapiens,9606,"2-(2-(3,5-difluorophenyl)-2-hydroxyacetamido)-N-(3-methyl-4-oxo-4,5-dihydro-3H-benzo(d)(1,2)diazepin-5-yl)propanamide inhibits the reaction [L 685458 binds to HM13 protein]",affects^binding|decreases^reaction,17932033
L 706000,C087257,150481-98-4,KCNH2,3757,protein,Homo sapiens,9606,L 706000 binds to and results in decreased activity of KCNH2 protein,affects^binding|decreases^activity,11005845|12388285
L 708714,C096344,,ALOX5,240,protein,Homo sapiens,9606,Arachidonic Acid inhibits the reaction [L 708714 binds to ALOX5 protein],affects^binding|decreases^reaction,7577949
"L 748,337",C120576,,ADRB3,155,protein,Homo sapiens,9606,"L 748,337 binds to and results in decreased activity of ADRB3 protein",affects^binding|decreases^activity,16022967
Labetalol,D007741,36894-69-6,ADRB2,154,protein,Homo sapiens,9606,[Labetalol binds to ADRB2 protein] which results in increased abundance of Cyclic AMP,affects^binding|increases^abundance,17925438
Labetalol,D007741,36894-69-6,MAPK1,5594,protein,Homo sapiens,9606,[Labetalol binds to ADRB2 protein] which results in increased phosphorylation of MAPK1 protein,affects^binding|increases^phosphorylation,17925438
Labetalol,D007741,36894-69-6,MAPK3,5595,protein,Homo sapiens,9606,[Labetalol binds to ADRB2 protein] which results in increased phosphorylation of MAPK3 protein,affects^binding|increases^phosphorylation,17925438
lacidipine,C060285,,NCOA2,10499,protein,Homo sapiens,9606,lacidipine inhibits the reaction [Chenodeoxycholic Acid promotes the reaction [NCOA2 protein modified form binds to NR1H4 protein]],affects^binding|decreases^reaction|increases^reaction,27773686
lacidipine,C060285,,NR1H4,9971,protein,Homo sapiens,9606,lacidipine inhibits the reaction [Chenodeoxycholic Acid promotes the reaction [NCOA2 protein modified form binds to NR1H4 protein]],affects^binding|decreases^reaction|increases^reaction,27773686
lactacystin,C067713,133343-34-7,PSMD4,5710,protein,Homo sapiens,9606,lactacystin promotes the reaction [VCP protein binds to UBXN1 protein binds to PSMD4 protein],affects^binding|increases^reaction,15362974
lactacystin,C067713,133343-34-7,SNCA,6622,protein,Homo sapiens,9606,lactacystin promotes the reaction [SNCA protein mutant form binds to SNCA protein mutant form],affects^binding|increases^reaction,16584840
lactacystin,C067713,133343-34-7,UBXN1,51035,protein,Homo sapiens,9606,lactacystin promotes the reaction [VCP protein binds to UBXN1 protein binds to PSMD4 protein],affects^binding|increases^reaction,15362974
lactacystin,C067713,133343-34-7,VCP,7415,protein,Homo sapiens,9606,lactacystin promotes the reaction [VCP protein binds to UBXN1 protein binds to PSMD4 protein],affects^binding|increases^reaction,15362974
Lactic Acid,D019344,50-21-5,KCND2,3751,protein,Homo sapiens,9606,[[FAM66C mRNA binds to and results in decreased expression of MIR23 mRNA] which results in increased expression of KCND2 protein] which results in increased secretion of Lactic Acid,affects^binding|decreases^expression|increases^expression|increases^secretion,34418280
Lactic Acid,D019344,50-21-5,SLC16A1,6566,protein,Homo sapiens,9606,Lactic Acid binds to and results in increased stability of and affects the activity of SLC16A1 protein,affects^activity|affects^binding|increases^stability,29851333
lactisole,C495512,,TAS1R1,80835,protein,Homo sapiens,9606,lactisole results in decreased activity of [TAS1R1 protein binds to TAS1R3 protein],affects^binding|decreases^activity,15353592
lactisole,C495512,,TAS1R2,80834,protein,Homo sapiens,9606,lactisole binds to [TAS1R2 protein binds to TAS1R3 protein],affects^binding,17168764
lactisole,C495512,,TAS1R3,83756,protein,Homo sapiens,9606,lactisole binds to [TAS1R2 protein binds to TAS1R3 protein],affects^binding,17168764
Lactones,D007783,,HTT,3064,protein,Homo sapiens,9606,Lactones promotes the reaction [HTT protein binds to HTT protein],affects^binding|increases^reaction,11032734
Lactose,D007785,,LGALS3,3958,protein,Homo sapiens,9606,Lactose binds to LGALS3 protein,affects^binding,17385862
Lamivudine,D019259,134678-17-4,ALB,213,protein,Homo sapiens,9606,Lamivudine binds to ALB protein,affects^binding,15814459|16336266
lanatoside C,C018548,17575-22-3,TARDBP,23435,protein,Homo sapiens,9606,lanatoside C inhibits the reaction [TARDBP protein binds to TARDBP protein],affects^binding|decreases^reaction,23891805
Lansoprazole,D064747,,MAPT,4137,protein,Homo sapiens,9606,Lansoprazole binds to MAPT protein alternative form,affects^binding,20110603
Lanthanum,D007811,7439-91-0,CASR,846,protein,Homo sapiens,9606,Lanthanum inhibits the reaction [Calcium binds to and results in increased activity of CASR protein],affects^binding|decreases^reaction|increases^activity,17041782
Lanthanum,D007811,7439-91-0,GABRA1,2554,protein,Homo sapiens,9606,[delta-hexachlorocyclohexane co-treated with Lanthanum] promotes the reaction [gamma-Aminobutyric Acid results in increased activity of [GABRA1 protein binds to GABRB3 protein binds to GABRG2 protein]],affects^binding|affects^cotreatment|increases^activity|increases^reaction,9316872
Lanthanum,D007811,7439-91-0,GABRB3,2562,protein,Homo sapiens,9606,[delta-hexachlorocyclohexane co-treated with Lanthanum] promotes the reaction [gamma-Aminobutyric Acid results in increased activity of [GABRA1 protein binds to GABRB3 protein binds to GABRG2 protein]],affects^binding|affects^cotreatment|increases^activity|increases^reaction,9316872
Lanthanum,D007811,7439-91-0,GABRG2,2566,protein,Homo sapiens,9606,[delta-hexachlorocyclohexane co-treated with Lanthanum] promotes the reaction [gamma-Aminobutyric Acid results in increased activity of [GABRA1 protein binds to GABRB3 protein binds to GABRG2 protein]],affects^binding|affects^cotreatment|increases^activity|increases^reaction,9316872
Lanthanum,D007811,7439-91-0,HSPA5,3309,protein,Homo sapiens,9606,Lanthanum binds to and results in increased expression of HSPA5 protein,affects^binding|increases^expression,18773883
Lapatinib,D000077341,,ABCB1,5243,protein,Homo sapiens,9606,Lapatinib inhibits the reaction [azidoprazosin binds to ABCB1 protein],affects^binding|decreases^reaction,18829547
Lapatinib,D000077341,,ABCG2,9429,protein,Homo sapiens,9606,Lapatinib inhibits the reaction [azidoprazosin binds to ABCG2 protein],affects^binding|decreases^reaction,18829547
Lapatinib,D000077341,,CCNE1,898,protein,Homo sapiens,9606,[afimoxifene co-treated with Lapatinib] promotes the reaction [CDKN1B protein binds to and results in decreased activity of [CCNE1 protein binds to CDK2 protein]],affects^binding|affects^cotreatment|decreases^activity|increases^reaction,15665275
Lapatinib,D000077341,,CDK2,1017,protein,Homo sapiens,9606,[afimoxifene co-treated with Lapatinib] promotes the reaction [CDKN1B protein binds to and results in decreased activity of [CCNE1 protein binds to CDK2 protein]],affects^binding|affects^cotreatment|decreases^activity|increases^reaction,15665275
Lapatinib,D000077341,,CDKN1B,1027,protein,Homo sapiens,9606,[afimoxifene co-treated with Lapatinib] promotes the reaction [CDKN1B protein binds to and results in decreased activity of [CCNE1 protein binds to CDK2 protein]],affects^binding|affects^cotreatment|decreases^activity|increases^reaction,15665275
